PuzzleId,FEN,Moves,Rating,Themes,SAN
0OsNk,7Q/8/1p2p3/3q2pk/P4p2/8/5P1K/8 b - - 5 47,h5g4 h8h3,849,endgame master mastervsmaster mate matein1 onemove queenendgame,Kg4 Qh3#
0Uy51,8/4p1k1/4P3/1p6/1bp2N2/4BBP1/3K1P2/5r2 w - - 0 49,d2e2 f1e1,855,endgame master mastervsmaster mate matein1 onemove,Ke2 Re1#
0j1Dw,3r1r2/1p3k1p/p2P4/3R4/2n2P2/2P2K2/7P/3R4 b - - 2 37,d8d7 d5f5 f7e6 f5f8,863,advantage deflection endgame master mastervsmaster short skewer,Rd7 Rf5+ Ke6 Rxf8
0NHh5,7R/8/4kNp1/6P1/5r2/8/KPb5/8 w - - 0 36,a2a3 f4a4,863,endgame master mastervsmaster mate matein1 onemove,Ka3 Ra4#
0lKuy,6k1/6P1/6KP/4N3/8/2b5/8/8 b - - 2 87,c3e5 h6h7,866,advancedpawn bishopendgame endgame master mastervsmaster mate matein1 onemove,Bxe5 h7#
0SM76,7R/4kp2/1pB2p2/p1n2P2/P3p2P/8/KPP5/3r4 b - - 1 34,e7d6 h8d8 d6e5 d8d1,868,crushing endgame master mastervsmaster short skewer,Kd6 Rd8+ Ke5 Rxd1
0bpuz,8/p1Q2pk1/4p1p1/5r2/1KR5/7P/q7/8 b - - 15 55,a2a5 c7a5 f5a5 b4a5,873,advantage endgame master mastervsmaster short,Qa5+ Qxa5 Rxa5 Kxa5
03j33,5k2/p5p1/1p5p/1P1Q1P2/8/3P2KP/r3r1P1/8 b - - 4 41,e2g2 d5g2 a2g2 g3g2,873,crushing endgame master mastervsmaster queenrookendgame short,Rxg2+ Qxg2 Rxg2+ Kxg2
0MxPc,8/8/5kp1/r2p4/PN6/7P/4K1P1/8 b - - 0 46,f6e5 b4c6 e5e4 c6a5,873,crushing endgame fork master mastervsmaster short,Ke5 Nc6+ Ke4 Nxa5
0Sbgv,8/4b2R/P4k2/2pP4/1p3P2/r7/1K6/8 b - - 0 50,a3a6 h7h6 f6f5 h6a6,873,advantage endgame master mastervsmaster short skewer supergm,Rxa6 Rh6+ Kf5 Rxa6
0i2r4,8/p4pk1/1q2p3/4PPB1/4Q1P1/P5r1/1P5K/R5b1 w - - 4 34,a1g1 b6g1,876,endgame master mastervsmaster mate matein1 onemove,Rxg1 Qxg1#
05Zqr,8/8/8/1K5p/3k1p1P/3P4/4P3/8 w - - 1 47,b5b4 d4e3 b4b5 e3e2,879,crushing endgame master mastervsmaster pawnendgame short,Kb4 Ke3 Kb5 Kxe2
0F9GH,8/2R5/1R2b3/3pkpp1/2p4p/4PK1P/r4PP1/8 w - - 0 50,c7e7 g5g4 h3g4 f5g4,882,endgame master mastervsmaster mate matein2 short,Re7 g4+ hxg4 fxg4#
0KWgd,rn1r3k/ppnq2bp/3p1pp1/3Q4/5P1B/2N2NP1/PPP4P/2KRR3 w - - 3 17,d5d6 d7d6 d1d6 d8d6 c3b5 c7b5,882,crushing long master mastervsmaster middlegame,Qxd6 Qxd6 Rxd6 Rxd6 Nb5 Nxb5
0ZAxI,8/8/R7/4pr2/2k1N3/4K2n/P7/8 b - - 3 55,h3f4 e4d6 c4d5 d6f5,884,crushing endgame fork master mastervsmaster short,Nf4 Nd6+ Kd5 Nxf5
0dcfw,8/7k/6Np/1p6/p1n3R1/P5PP/1P1r1PK1/8 w - - 7 52,g6h4 c4e3 g2f3 e3g4,885,crushing endgame master mastervsmaster pin short,Nh4 Ne3+ Kf3 Nxg4
0bmuN,6k1/pp2p3/6pB/3pPq2/3P4/3RK3/P7/6R1 w - - 4 36,e3d2 f5f2 d2c3 f2g1,888,advantage endgame fork master mastervsmaster short,Kd2 Qf2+ Kc3 Qxg1
0oBTS,2r1q1k1/2P1bpp1/4p2p/B3P3/P1Q1bP2/3p3P/6P1/2R3K1 b - - 1 36,e8c6 c4c6 e4c6 c1c6,891,advantage master mastervsmaster middlegame short,Qc6 Qxc6 Bxc6 Rxc6
0oa1k,8/5R2/1P1k2p1/5p1p/7P/1r4P1/4KP2/8 b - - 0 44,b3b6 f7f6 d6c7 f6b6,894,crushing endgame master mastervsmaster rookendgame short,Rxb6 Rf6+ Kc7 Rxb6
0Jfek,8/5k2/3nN2p/1p4p1/1P1B4/5PK1/8/8 w - - 1 50,e6c5 d6f5 g3h3 f5d4,894,crushing endgame fork master mastervsmaster short,Nc5 Nf5+ Kh3 Nxd4
0H1xg,rnbqkb2/ppp4R/3p1pQ1/8/3P3n/3BB3/PPP2PP1/R3K3 b Qq - 0 16,h4g6 d3g6,897,master mastervsmaster mate matein1 middlegame onemove,Nxg6 Bxg6#
0GWpk,8/8/3k4/3R1K2/3PP3/2q5/8/8 b - - 8 73,d6c6 d5c5 c3c5 d4c5,897,crushing endgame fork master mastervsmaster queenrookendgame short,Kc6 Rc5+ Qxc5+ dxc5
0E0Ji,4k3/5r2/4pn2/2Q1K3/6PP/8/6P1/8 w - - 5 55,g4g5 f6d7 e5e4 d7c5,900,crushing endgame fork master mastervsmaster short,g5 Nd7+ Ke4 Nxc5+
0hmOS,8/6p1/4pr2/4K1kp/8/8/8/R7 b - - 5 53,g7g6 a1g1 g5h6 e5f6,903,crushing deflection endgame master mastervsmaster rookendgame short,g6 Rg1+ Kh6 Kxf6
08vw7,8/P3R3/4pk1p/5p1P/8/r5P1/5K2/8 w - - 5 54,e7e6 f6e6 a7a8q a3a8,904,crushing endgame hangingpiece master mastervsmaster rookendgame short,Rxe6+ Kxe6 a8=Q Rxa8
0Xscv,4r2k/6p1/P7/2pQ3p/2P4P/6P1/3p2K1/R3q3 b - - 2 36,e1a1 d5h5 h8g8 h5e8,906,advantage endgame fork master mastervsmaster short,Qxa1 Qxh5+ Kg8 Qxe8+
0Koog,r6k/p4ppp/1p4b1/2p2q2/7r/P3QPB1/6PP/R3R2K b - - 2 26,h4d4 e3e8 a8e8 e1e8,906,backrankmate master mastervsmaster mate matein2 middlegame sacrifice short,Rd4 Qe8+ Rxe8 Rxe8#
0FN3b,8/5R1R/5kr1/1p1Pp3/pr2Pp2/5P2/4K1P1/8 b - - 1 54,f6g5 f7f5,908,endgame master mastervsmaster mate matein1 onemove rookendgame,Kg5 Rf5#
0JN3U,8/1P1k4/3p1K2/N1nPp3/4P3/8/8/8 b - - 0 62,c5e4 f6f5 e4g3 f5g4,908,crushing defensivemove endgame knightendgame master mastervsmaster short,Nxe4+ Kf5 Ng3+ Kg4
0DC4G,8/6p1/2p1p1k1/3pP3/1P1BbP1K/2P2qQ1/8/8 b - - 35 55,g6f5 g3g5,909,endgame master mastervsmaster mate matein1 onemove,Kf5 Qg5#
0Atm9,8/5p2/1n1k3p/p2b2p1/1p1P4/4KPP1/P2RN2P/8 w - - 1 41,f3f4 b6c4 e3d3 c4d2,912,crushing endgame fork master mastervsmaster short,f4 Nc4+ Kd3 Nxd2
02y4j,q1rr2k1/1b2bpp1/p2ppn1p/8/2P1P3/P2B1N2/1B2QPPP/3RR1K1 b - - 0 22,f6e4 d3e4 b7e4 e2e4 a8e4 e1e4,915,advantage long master mastervsmaster middlegame,Nxe4 Bxe4 Bxe4 Qxe4 Qxe4 Rxe4
0886I,3r4/5pk1/p1RPp3/6P1/P2n4/8/8/2R3K1 w - - 0 45,c6c7 d4e2 g1f1 e2c1,922,advantage endgame fork master mastervsmaster short,Rc7 Ne2+ Kf1 Nxc1
0e0Vq,r4rRk/5p1p/p2b1P1N/1pp1pq1p/7P/1P2P3/PB1P1P2/2K5 b - - 1 26,f8g8 h6f7,926,endgame kingsideattack master mastervsmaster mate matein1 onemove,Rxg8 Nxf7#
07heS,8/8/2R3k1/5pPp/8/1r4P1/5PK1/8 b - - 1 56,g6g5 f2f4 g5g4 c6g6,928,endgame master mastervsmaster mate matein2 rookendgame short,Kxg5 f4+ Kg4 Rg6#
0Y4Wp,3r4/1p6/p1b5/1PP1k1p1/P1B1pp2/2R1K1P1/3r1P2/R7 w - - 0 33,g3f4 g5f4,930,endgame master mastervsmaster mate matein1 onemove,gxf4+ gxf4#
