PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PGN,SAN
0I79d,r4kr1/1bpB3p/4pq2/8/1b6/2N2NP1/1BP1QP1P/2KR3R w - - 1 18,c3e4 a8a1 b2a1 f6a1,1579,75,96,11998,mate matein2 middlegame queensideattack sacrifice short xrayattack,https://lichess.org/EeaBRJ51#35,Kings_Pawn Kings_Pawn_Other_variations,"[Event ""mate matein2 middlegame queensideattack sacrifice short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""r4kr1/1bpB3p/4pq2/8/1b6/2N2NP1/1BP1QP1P/2KR3R w - - 1 18""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""mate matein2 middlegame queensideattack sacrifice short xrayattack""]
[ChapterName ""mate matein2 middlegame queensideattack sacrifice short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1579""]
[RatingDeviation ""75""]
[Popularity ""96""]
[NbPlays ""11998""]
[Themes ""mate matein2 middlegame queensideattack sacrifice short xrayattack""]

18. Ne4 Ra1+ 19. Bxa1 Qxa1# *",Ne4 Ra1+ Bxa1 Qxa1#
0b1XI,6k1/5ppp/p1p1rb2/4p3/3P4/2q1B1QP/Pr3PP1/1R2R1K1 b - - 0 22,e5d4 g3b8 b2b8 b1b8 f6d8 b8d8 e6e8 d8e8,1582,81,77,333,backrankmate mate matein4 middlegame sacrifice verylong xrayattack,https://lichess.org/4vH4jQzB/black#44,,"[Event ""backrankmate mate matein4 middlegame sacrifice verylong xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/5ppp/p1p1rb2/4p3/3P4/2q1B1QP/Pr3PP1/1R2R1K1 b - - 0 22""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""backrankmate mate matein4 middlegame sacrifice verylong xrayattack""]
[ChapterName ""backrankmate mate matein4 middlegame sacrifice verylong xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1582""]
[RatingDeviation ""81""]
[Popularity ""77""]
[NbPlays ""333""]
[Themes ""backrankmate mate matein4 middlegame sacrifice verylong xrayattack""]

22... exd4 23. Qb8+ Rxb8 24. Rxb8+ Bd8 25. Rxd8+ Re8 26. Rxe8# *",exd4 Qb8+ Rxb8 Rxb8+ Bd8 Rxd8+ Re8 Rxe8#
06Roa,6k1/3r1ppp/2p2n2/ppqb4/5Q2/2P3P1/PPB2P1P/1N2R1K1 b - - 3 22,d7e7 f4b8 f6e8 b8e8 e7e8 e1e8,1585,76,95,10765,crushing kingsideattack long middlegame xrayattack,https://lichess.org/jY8yGXhv/black#44,,"[Event ""crushing kingsideattack long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/3r1ppp/2p2n2/ppqb4/5Q2/2P3P1/PPB2P1P/1N2R1K1 b - - 3 22""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing kingsideattack long middlegame xrayattack""]
[ChapterName ""crushing kingsideattack long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1585""]
[RatingDeviation ""76""]
[Popularity ""95""]
[NbPlays ""10765""]
[Themes ""crushing kingsideattack long middlegame xrayattack""]

22... Re7 23. Qb8+ Ne8 24. Qxe8+ Rxe8 25. Rxe8+ *",Re7 Qb8+ Ne8 Qxe8+ Rxe8 Rxe8+
0Dr5X,5k2/5qr1/p4p1Q/1ppp3p/8/5R2/PPP2PP1/6K1 b - - 1 31,f7g6 f3f6 g6f6 h6f6,1588,76,96,9856,crushing endgame fork short xrayattack,https://lichess.org/bCk3tXbX/black#62,,"[Event ""crushing endgame fork short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""5k2/5qr1/p4p1Q/1ppp3p/8/5R2/PPP2PP1/6K1 b - - 1 31""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing endgame fork short xrayattack""]
[ChapterName ""crushing endgame fork short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1588""]
[RatingDeviation ""76""]
[Popularity ""96""]
[NbPlays ""9856""]
[Themes ""crushing endgame fork short xrayattack""]

31... Qg6 32. Rxf6+ Qxf6 33. Qxf6+ *",Qg6 Rxf6+ Qxf6 Qxf6+
0Ne1X,5rk1/5pp1/2R1p2p/q2n4/3PQ3/4PN1P/5PPB/r1R3K1 w - - 1 25,f3e5 a5e1 c1e1 a1e1,1607,76,92,1301,backrankmate mate matein2 middlegame sacrifice short xrayattack,https://lichess.org/Ox8usPfb#49,,"[Event ""backrankmate mate matein2 middlegame sacrifice short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""5rk1/5pp1/2R1p2p/q2n4/3PQ3/4PN1P/5PPB/r1R3K1 w - - 1 25""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""backrankmate mate matein2 middlegame sacrifice short xrayattack""]
[ChapterName ""backrankmate mate matein2 middlegame sacrifice short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1607""]
[RatingDeviation ""76""]
[Popularity ""92""]
[NbPlays ""1301""]
[Themes ""backrankmate mate matein2 middlegame sacrifice short xrayattack""]

25. Ne5 Qe1+ 26. Rxe1 Rxe1# *",Ne5 Qe1+ Rxe1 Rxe1#
0JmGD,1R2r1k1/p6r/3p3p/6p1/P1Q5/4q3/6PP/5R1K b - - 3 28,g8h8 f1f8 e8f8 b8f8 h8g7 c4f7,1612,76,93,958,endgame exposedking long mate matein3 xrayattack,https://lichess.org/HDHu6XgF/black#56,,"[Event ""endgame exposedking long mate matein3 xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""1R2r1k1/p6r/3p3p/6p1/P1Q5/4q3/6PP/5R1K b - - 3 28""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""endgame exposedking long mate matein3 xrayattack""]
[ChapterName ""endgame exposedking long mate matein3 xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1612""]
[RatingDeviation ""76""]
[Popularity ""93""]
[NbPlays ""958""]
[Themes ""endgame exposedking long mate matein3 xrayattack""]

28... Kh8 29. Rf8+ Rxf8 30. Rxf8+ Kg7 31. Qf7# *",Kh8 Rf8+ Rxf8 Rxf8+ Kg7 Qf7#
060KH,2r3k1/2r1q1p1/Q3p2p/1p1pNp2/3Pb3/P1P1P1PP/1R4P1/2R3K1 b - - 0 34,c7c3 a6c8 c3c8 c1c8,1628,203,88,25,crushing middlegame short xrayattack,https://lichess.org/uK2PQpoM/black#68,,"[Event ""crushing middlegame short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""2r3k1/2r1q1p1/Q3p2p/1p1pNp2/3Pb3/P1P1P1PP/1R4P1/2R3K1 b - - 0 34""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing middlegame short xrayattack""]
[ChapterName ""crushing middlegame short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1628""]
[RatingDeviation ""203""]
[Popularity ""88""]
[NbPlays ""25""]
[Themes ""crushing middlegame short xrayattack""]

34... Rxc3 35. Qxc8+ Rxc8 36. Rxc8+ *",Rxc3 Qxc8+ Rxc8 Rxc8+
0hMOM,4r1k1/5pp1/1p5p/pP1pr3/P1pN4/2P2K2/2n1R3/4R3 w - - 0 32,e2e5 c2e1 e5e1 e8e1,1629,78,94,14265,crushing endgame master short xrayattack,https://lichess.org/05yWNdZA#63,,"[Event ""crushing endgame master short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""4r1k1/5pp1/1p5p/pP1pr3/P1pN4/2P2K2/2n1R3/4R3 w - - 0 32""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing endgame master short xrayattack""]
[ChapterName ""crushing endgame master short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1629""]
[RatingDeviation ""78""]
[Popularity ""94""]
[NbPlays ""14265""]
[Themes ""crushing endgame master short xrayattack""]

32. Rxe5 Nxe1+ 33. Rxe1 Rxe1 *",Rxe5 Nxe1+ Rxe1 Rxe1
0Sno7,5rk1/pp3pp1/1qp1pb2/3rN2p/1P1P4/P4Q1P/2P2PP1/3RR1K1 b - - 2 27,d5d4 e5d7 d4d7 d1d7,1635,75,95,12350,advantage fork middlegame short xrayattack,https://lichess.org/UwOaGhQn/black#54,,"[Event ""advantage fork middlegame short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""5rk1/pp3pp1/1qp1pb2/3rN2p/1P1P4/P4Q1P/2P2PP1/3RR1K1 b - - 2 27""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage fork middlegame short xrayattack""]
[ChapterName ""advantage fork middlegame short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1635""]
[RatingDeviation ""75""]
[Popularity ""95""]
[NbPlays ""12350""]
[Themes ""advantage fork middlegame short xrayattack""]

27... Rxd4 28. Nd7 Rxd7 29. Rxd7 *",Rxd4 Nd7 Rxd7 Rxd7
0JOGi,5k2/p2qpp2/1p6/2p5/2P1PP2/3r2Rb/P6Q/2R3K1 w - - 0 28,h2h3 d7h3 g3h3 d3h3,1640,74,87,502,advantage endgame master short xrayattack,https://lichess.org/hA6Dv864#55,,"[Event ""advantage endgame master short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""5k2/p2qpp2/1p6/2p5/2P1PP2/3r2Rb/P6Q/2R3K1 w - - 0 28""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage endgame master short xrayattack""]
[ChapterName ""advantage endgame master short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1640""]
[RatingDeviation ""74""]
[Popularity ""87""]
[NbPlays ""502""]
[Themes ""advantage endgame master short xrayattack""]

28. Qxh3 Qxh3 29. Rxh3 Rxh3 *",Qxh3 Qxh3 Rxh3 Rxh3
05Gq4,r4rk1/1p4p1/p2p4/3P1R1Q/8/1N2q3/PPP2nPP/5R1K w - - 1 21,f1f2 e3e1 f2f1 e1f1 f5f1 f8f1,1643,169,85,17,backrankmate long mate matein3 middlegame xrayattack,https://lichess.org/RUM5VOFo#41,,"[Event ""backrankmate long mate matein3 middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""r4rk1/1p4p1/p2p4/3P1R1Q/8/1N2q3/PPP2nPP/5R1K w - - 1 21""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""backrankmate long mate matein3 middlegame xrayattack""]
[ChapterName ""backrankmate long mate matein3 middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1643""]
[RatingDeviation ""169""]
[Popularity ""85""]
[NbPlays ""17""]
[Themes ""backrankmate long mate matein3 middlegame xrayattack""]

21. R1xf2 Qe1+ 22. Rf1 Qxf1+ 23. Rxf1 Rxf1# *",R1xf2 Qe1+ Rf1 Qxf1+ Rxf1 Rxf1#
0h3d9,Rr5k/6pp/3pB2r/3Pp1Q1/4Pp2/1q2bPP1/2p3KP/R7 b - - 4 38,c2c1q g5d8 b8d8 a8d8,1651,82,88,2587,backrankmate mate matein2 middlegame sacrifice short xrayattack,https://lichess.org/nXfn0nO0/black#76,,"[Event ""backrankmate mate matein2 middlegame sacrifice short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""Rr5k/6pp/3pB2r/3Pp1Q1/4Pp2/1q2bPP1/2p3KP/R7 b - - 4 38""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""backrankmate mate matein2 middlegame sacrifice short xrayattack""]
[ChapterName ""backrankmate mate matein2 middlegame sacrifice short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1651""]
[RatingDeviation ""82""]
[Popularity ""88""]
[NbPlays ""2587""]
[Themes ""backrankmate mate matein2 middlegame sacrifice short xrayattack""]

38... c1=Q 39. Qd8+ Rxd8 40. Rxd8# *",c1=Q Qd8+ Rxd8 Rxd8#
0g5bE,8/1p1n1p1p/3Prk2/5p2/8/5NK1/rP1R2PP/2R5 b - - 5 30,a2a6 c1c7 a6d6 c7d7 d6d7 d2d7,1656,75,74,413,crushing endgame long xrayattack,https://lichess.org/GS5VNdVw/black#60,,"[Event ""crushing endgame long xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/1p1n1p1p/3Prk2/5p2/8/5NK1/rP1R2PP/2R5 b - - 5 30""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing endgame long xrayattack""]
[ChapterName ""crushing endgame long xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1656""]
[RatingDeviation ""75""]
[Popularity ""74""]
[NbPlays ""413""]
[Themes ""crushing endgame long xrayattack""]

30... Ra6 31. Rc7 Raxd6 32. Rxd7 Rxd7 33. Rxd7 *",Ra6 Rc7 Raxd6 Rxd7 Rxd7 Rxd7
0AQRf,r5k1/5pp1/2p2P2/pp1p2q1/5R1p/2PP3b/PP2r1PP/2Q2RKN w - - 4 30,f4f2 g5g2 f2g2 e2g2,1666,76,80,437,kingsideattack mate matein2 middlegame sacrifice short xrayattack,https://lichess.org/l9qzcHxW#59,,"[Event ""kingsideattack mate matein2 middlegame sacrifice short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""r5k1/5pp1/2p2P2/pp1p2q1/5R1p/2PP3b/PP2r1PP/2Q2RKN w - - 4 30""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""kingsideattack mate matein2 middlegame sacrifice short xrayattack""]
[ChapterName ""kingsideattack mate matein2 middlegame sacrifice short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1666""]
[RatingDeviation ""76""]
[Popularity ""80""]
[NbPlays ""437""]
[Themes ""kingsideattack mate matein2 middlegame sacrifice short xrayattack""]

30. R4f2 Qxg2+ 31. Rxg2 Rxg2# *",R4f2 Qxg2+ Rxg2 Rxg2#
0R41m,3r1rk1/pR3p1p/1p2p1p1/q3P1Pn/3bp1QP/1P6/PBP3B1/1K1R4 w - - 0 29,d1d4 a5e1 g4d1 e1d1 d4d1 d8d1,1678,127,38,17,advantage long middlegame queensideattack xrayattack,https://lichess.org/A7b8pcBy#57,,"[Event ""advantage long middlegame queensideattack xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""3r1rk1/pR3p1p/1p2p1p1/q3P1Pn/3bp1QP/1P6/PBP3B1/1K1R4 w - - 0 29""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage long middlegame queensideattack xrayattack""]
[ChapterName ""advantage long middlegame queensideattack xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1678""]
[RatingDeviation ""127""]
[Popularity ""38""]
[NbPlays ""17""]
[Themes ""advantage long middlegame queensideattack xrayattack""]

29. Rxd4 Qe1+ 30. Qd1 Qxd1+ 31. Rxd1 Rxd1+ *",Rxd4 Qe1+ Qd1 Qxd1+ Rxd1 Rxd1+
0SJhl,2k1r3/pppn3p/4p1r1/3q4/4NQ2/1P1p4/P4PPP/2R1R1K1 b - - 0 23,d5e5 e4d6 e5d6 f4d6,1681,130,29,16,crushing middlegame pin queensideattack short xrayattack,https://lichess.org/MlUza6wO/black#46,,"[Event ""crushing middlegame pin queensideattack short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""2k1r3/pppn3p/4p1r1/3q4/4NQ2/1P1p4/P4PPP/2R1R1K1 b - - 0 23""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing middlegame pin queensideattack short xrayattack""]
[ChapterName ""crushing middlegame pin queensideattack short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1681""]
[RatingDeviation ""130""]
[Popularity ""29""]
[NbPlays ""16""]
[Themes ""crushing middlegame pin queensideattack short xrayattack""]

23... Qe5 24. Nd6+ Qxd6 25. Qxd6 *",Qe5 Nd6+ Qxd6 Qxd6
0mTLV,1Rr4k/2p3pp/1p1n4/3Q4/2B1pp2/6Pq/1P3P2/6K1 b - - 1 35,f4f3 d5g8 c8g8 b8g8,1684,75,95,2022,endgame mate matein2 sacrifice short xrayattack,https://lichess.org/v60k5Axn/black#70,,"[Event ""endgame mate matein2 sacrifice short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""1Rr4k/2p3pp/1p1n4/3Q4/2B1pp2/6Pq/1P3P2/6K1 b - - 1 35""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""endgame mate matein2 sacrifice short xrayattack""]
[ChapterName ""endgame mate matein2 sacrifice short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1684""]
[RatingDeviation ""75""]
[Popularity ""95""]
[NbPlays ""2022""]
[Themes ""endgame mate matein2 sacrifice short xrayattack""]

35... f3 36. Qg8+ Rxg8 37. Rxg8# *",f3 Qg8+ Rxg8 Rxg8#
0caHq,2B5/1p6/p4p2/3P2p1/4Pk2/3p1P2/PP2KR1r/8 w - - 0 31,e2f1 d3d2 f2d2 h2d2,1722,75,96,8570,advancedpawn crushing endgame master short xrayattack,https://lichess.org/84NAH6mE#61,,"[Event ""advancedpawn crushing endgame master short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""2B5/1p6/p4p2/3P2p1/4Pk2/3p1P2/PP2KR1r/8 w - - 0 31""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame master short xrayattack""]
[ChapterName ""advancedpawn crushing endgame master short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1722""]
[RatingDeviation ""75""]
[Popularity ""96""]
[NbPlays ""8570""]
[Themes ""advancedpawn crushing endgame master short xrayattack""]

31. Kf1 d2 32. Rxd2 Rxd2 *",Kf1 d2 Rxd2 Rxd2
0hBQW,2rr2k1/pb3pp1/1p3n1p/3p4/3N4/qP1BP3/P1R1QPPP/2R3K1 w - - 1 19,d3f5 a3c1 c2c1 c8c1,1724,75,91,898,advantage master mastervsmaster middlegame short xrayattack,https://lichess.org/N1fUCv8k#37,,"[Event ""advantage master mastervsmaster middlegame short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""2rr2k1/pb3pp1/1p3n1p/3p4/3N4/qP1BP3/P1R1QPPP/2R3K1 w - - 1 19""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage master mastervsmaster middlegame short xrayattack""]
[ChapterName ""advantage master mastervsmaster middlegame short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1724""]
[RatingDeviation ""75""]
[Popularity ""91""]
[NbPlays ""898""]
[Themes ""advantage master mastervsmaster middlegame short xrayattack""]

19. Bf5 Qxc1+ 20. Rxc1 Rxc1+ *",Bf5 Qxc1+ Rxc1 Rxc1+
0Jrfk,6k1/5pp1/3p3p/3P4/QP1pP3/P2P1BPb/3q1P1P/2rR2K1 w - - 3 27,a4b3 d2e1 d1e1 c1e1,1727,74,88,530,endgame kingsideattack mate matein2 sacrifice short xrayattack,https://lichess.org/qEzpI1Ru#53,,"[Event ""endgame kingsideattack mate matein2 sacrifice short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/5pp1/3p3p/3P4/QP1pP3/P2P1BPb/3q1P1P/2rR2K1 w - - 3 27""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""endgame kingsideattack mate matein2 sacrifice short xrayattack""]
[ChapterName ""endgame kingsideattack mate matein2 sacrifice short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1727""]
[RatingDeviation ""74""]
[Popularity ""88""]
[NbPlays ""530""]
[Themes ""endgame kingsideattack mate matein2 sacrifice short xrayattack""]

27. Qb3 Qe1+ 28. Rxe1 Rxe1# *",Qb3 Qe1+ Rxe1 Rxe1#
03jHI,6k1/5ppp/1q2p3/2Q1b2b/P3P3/3P4/P1RBP2P/1r2K2R w K - 1 24,e1f2 e5d4 c5d4 b6d4 d2e3 d4f6,1732,75,94,1979,crushing fork long middlegame xrayattack,https://lichess.org/nhXVIvRv#47,,"[Event ""crushing fork long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/5ppp/1q2p3/2Q1b2b/P3P3/3P4/P1RBP2P/1r2K2R w K - 1 24""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing fork long middlegame xrayattack""]
[ChapterName ""crushing fork long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1732""]
[RatingDeviation ""75""]
[Popularity ""94""]
[NbPlays ""1979""]
[Themes ""crushing fork long middlegame xrayattack""]

24. Kf2 Bd4+ 25. Qxd4 Qxd4+ 26. Be3 Qf6+ *",Kf2 Bd4+ Qxd4 Qxd4+ Be3 Qf6+
0ASFO,6k1/5p2/4p3/5r2/6K1/5RP1/PP3Q1P/3q4 w - - 3 50,f2f1 d1f1 f3f1 f5f1,1745,74,89,816,crushing endgame short xrayattack,https://lichess.org/kNCl30aY#99,,"[Event ""crushing endgame short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/5p2/4p3/5r2/6K1/5RP1/PP3Q1P/3q4 w - - 3 50""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing endgame short xrayattack""]
[ChapterName ""crushing endgame short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1745""]
[RatingDeviation ""74""]
[Popularity ""89""]
[NbPlays ""816""]
[Themes ""crushing endgame short xrayattack""]

50. Qf1 Qxf1 51. Rxf1 Rxf1 *",Qf1 Qxf1 Rxf1 Rxf1
