PuzzleId,FEN,Moves,Rating,Themes,SAN
0i2Kq,r3k2r/pbqpbppp/1p2pn2/6B1/3QP3/P6P/1PP1BPP1/RN3RK1 b kq - 0 11,b7e4 g5f6 e7f6 d4e4,1217,advantage capturingdefender intermezzo middlegame short,Bxe4 Bxf6 Bxf6 Qxe4
0TbMj,6k1/4ppb1/2p3pp/1p2Pb2/3P4/2P2BNP/r4PP1/3Rn1K1 w - - 0 29,g3f5 e1f3 g2f3 g6f5,1218,crushing endgame intermezzo kingsideattack short,Nxf5 Nxf3+ gxf3 gxf5
0JDnk,4Rr1k/1p4p1/1pp5/3p1P2/5r1q/1P4Q1/PP5P/1K2R3 b - - 6 28,h4g3 e8f8 h8h7 h2g3,1220,crushing endgame hangingpiece intermezzo master queenrookendgame short,Qxg3 Rxf8+ Kh7 hxg3
0IGyd,7k/p5p1/2p3Qp/8/1P5q/2P5/P4rPP/R6K b - - 1 28,f2a2 g6e8 h8h7 a1a2,1225,crushing endgame intermezzo short,Rxa2 Qe8+ Kh7 Rxa2
0o4sy,r1b2rk1/6b1/pq1p2p1/3Pp1N1/1p2P1n1/5B2/PP1QNP2/2R1K2R w K - 4 22,f3g4 b6f2 e1d1 c8g4,1225,advantage attackingf2f7 intermezzo master middlegame short,Bxg4 Qxf2+ Kd1 Bxg4
06hYb,1nr5/2Nk1ppp/pp3n2/3p4/1b1P4/4P2P/PPR1KPP1/2R5 w - - 6 23,c7d5 c8c2 c1c2 f6d5,1226,advantage intermezzo master middlegame short,Nxd5 Rxc2+ Rxc2 Nxd5
06sek,3rr1k1/pppb1ppp/8/8/4p2N/2BP3P/PPP2PP1/R4KR1 w - - 0 19,d3e4 d7b5 f1e1 e8e4,1230,intermezzo mate matein2 middlegame short,dxe4 Bb5+ Ke1 Rxe4#
0UMxy,3r1rk1/pp3pbp/5np1/3Np3/1q2P3/1P2Q2P/P2B1PP1/R4RK1 b - - 0 19,b4e4 d5f6 g7f6 e3e4,1230,crushing intermezzo kingsideattack middlegame short,Qxe4 Nxf6+ Bxf6 Qxe4
0GQPQ,3r1rk1/ppp3p1/5p1p/4Q3/8/n1B4P/qR3PP1/5RK1 b - - 1 21,a2b2 e5e6 g8h8 c3b2,1232,advantage intermezzo middlegame short,Qxb2 Qe6+ Kh8 Bxb2
0YXHB,r1q1r1k1/p4ppp/pbR3b1/3P4/8/1Q1B1N2/1P1B1PPP/6K1 b - - 0 22,g6d3 c6c8 a8c8 b3d3,1242,advantage intermezzo master middlegame short,Bxd3 Rxc8 Raxc8 Qxd3
0D3kf,4bk2/1p3pp1/p1pq3p/3P1B2/4Q3/6P1/PP3P1P/6K1 w - - 0 26,d5c6 d6d1 g1g2 e8c6 e4c6 b7c6,1245,crushing endgame intermezzo long pin,dxc6 Qd1+ Kg2 Bxc6 Qxc6 bxc6
0Z3Zg,1k1rr3/ppp2p2/5q2/3P2pp/2P5/1P4QP/P4PP1/R3R1K1 w - - 0 23,e1e8 f6a1 g1h2 d8e8,1245,crushing endgame hangingpiece intermezzo short,Rxe8 Qxa1+ Kh2 Rxe8
0lQcu,8/2p2p2/1p1p1pk1/p2P1qp1/2P1n1P1/1P3P1P/P2QK3/4N3 b - - 2 34,e4d2 g4f5 g6f5 e2d2,1245,crushing endgame intermezzo short,Nxd2 gxf5+ Kxf5 Kxd2
0SB9m,r1b3k1/pppn2bp/3p4/3Pp1q1/2P2np1/2N4P/PP1N1P2/R1BQ1RK1 w - - 0 15,d1g4 f4h3 g1h2 g5g4,1245,crushing intermezzo kingsideattack middlegame pin short,Qxg4 Nxh3+ Kh2 Qxg4
05GXD,3r1rk1/2p1qppp/p3pb2/1p6/3P2N1/1B1Q1P1b/PPP4P/2KRR3 b - - 2 17,d8d4 g4f6 e7f6 d3d4 f6d4 d1d4,1246,advantage intermezzo kingsideattack long middlegame,Rxd4 Nxf6+ Qxf6 Qxd4 Qxd4 Rxd4
0IK3U,3rr1k1/pQp1qbpp/5p2/8/3p4/2P2NPP/PP1N2P1/4R1K1 b - - 1 20,d4c3 e1e7 e8e7 b2c3,1247,advantage intermezzo middlegame short,dxc3 Rxe7 Rxe7 bxc3
0SjJQ,6k1/1p3p1p/p5p1/3p2Pn/1P1P3n/6rP/4rP2/2Q2RK1 w - - 10 30,f2g3 e2g2 g1h1 h5g3,1254,endgame intermezzo mate matein2 short,fxg3 Rg2+ Kh1 Nxg3#
0cS4k,3rr1k1/ppp2ppp/6n1/3pPp1q/5P1N/2PQ2PP/PP4K1/3RR3 w - - 3 25,d3f5 g6h4 g3h4 h5f5,1257,crushing intermezzo middlegame short,Qxf5 Nxh4+ gxh4 Qxf5
0HAF4,5qk1/p6p/6p1/3rbp2/8/1P4P1/PQ1N3P/4R1K1 w - - 0 28,e1e5 f8c5 g1g2 d5e5,1262,advantage endgame intermezzo short,Rxe5 Qc5+ Kg2 Rxe5
0BeUp,r4rk1/ppp1bpp1/2N2n1p/1Q6/1q1Pp1P1/2N4P/PP3P2/R1B1R1K1 b - - 0 17,b4b5 c6e7 g8h7 c3b5,1264,crushing hangingpiece intermezzo middlegame short,Qxb5 Nxe7+ Kh7 Nxb5
0fGiM,r1bq1rk1/pp2b1pp/2ppR3/3pn3/3P4/2N2N1P/PP3PP1/R1BQ2K1 w - - 1 15,e6e7 e5f3 g2f3 d8e7,1266,crushing intermezzo opening short,Rxe7 Nxf3+ gxf3 Qxe7
0Fqs7,2r2rk1/pp1b1ppp/1q2p1n1/3pP3/PP1Q1P2/2P5/4B1PP/RN3RK1 b - - 0 15,c8c3 d4b6 a7b6 b1c3,1266,advantage intermezzo middlegame short,Rxc3 Qxb6 axb6 Nxc3
0JBf1,r3qrk1/pp4pn/2n1p1b1/3p4/3b1P2/2NBB3/PPP4Q/2KR2NR w - - 0 18,d3g6 d4e3 c1b1 e8g6,1269,crushing hangingpiece intermezzo middlegame short,Bxg6 Bxe3+ Kb1 Qxg6
