PuzzleId,FEN,Moves,Rating,Themes,SAN
0g9EW,5r1k/ppp3pp/7q/2Q1p3/7n/2PP1PN1/PP2KR1P/8 b - - 16 26,c7c6 c5f8,530,endgame hangingpiece kingsideattack mate matein1 onemove,c6 Qxf8#
0mHsE,rnbqr1k1/5p1p/pb2pp1B/3p4/QP6/4PN2/P4PPP/3RKB1R b K - 1 15,d8c7 a4e8,534,hangingpiece kingsideattack mate matein1 onemove opening,Qc7 Qxe8#
04p7f,3rr1k1/ppp1qppp/3b4/3P4/8/P4n1P/1PP2PP1/R1BQR1K1 w - - 0 16,d1f3 e7e1,535,hangingpiece kingsideattack mate matein1 middlegame onemove,Qxf3 Qxe1#
005N7,r6k/2q3pp/8/2p1n3/R1Qp4/7P/2PB1PP1/6K1 b - - 0 32,e5c4 a4a8 c7b8 a8b8,536,backrankmate endgame hangingpiece mate matein2 short,Nxc4 Rxa8+ Qb8 Rxb8#
0VSS2,3r2k1/1p3ppp/p7/Q7/P1p5/2P2P1P/1P1q2P1/1R5K b - - 0 32,d2c2 a5d8,540,backrankmate endgame hangingpiece mate matein1 onemove,Qc2 Qxd8#
0dsSk,2rr2k1/pp3ppp/3Q4/8/1P2P3/q7/2R2PPP/5RK1 b - - 0 24,d8d6 c2c8 d6d8 c8d8,544,backrankmate endgame hangingpiece mate matein2 queenrookendgame short,Rxd6 Rxc8+ Rd8 Rxd8#
0hJRV,4N2k/6np/6p1/8/3Q4/2P5/5PPP/q5K1 w - - 0 36,d4d1 a1d1,544,backrankmate endgame hangingpiece mate matein1 onemove,Qd1 Qxd1#
09mZ8,k6R/Pp6/8/b1B2q2/3Pp3/4P3/4r3/3K4 b - - 1 44,a5d8 h8d8 f5c8 d8c8,550,endgame hangingpiece master mate matein2 short,Bd8 Rxd8+ Qc8 Rxc8#
0HiBl,Q5k1/5bpp/p3p3/5p2/1p1P1BPP/4P3/3n1PK1/2q5 b - - 4 36,f7e8 a8e8,551,endgame hangingpiece mate matein1 onemove,Be8 Qxe8#
0jfEN,8/2k5/p2p1p2/2pBP3/1pN3p1/1P3q2/P1P5/2KRB2r b - - 0 42,f3d1 c1d1 h1e1 d1e1,551,crushing endgame hangingpiece master short,Qxd1+ Kxd1 Rxe1+ Kxe1
08nE0,8/p5kp/1p4p1/3P4/QP6/2R5/P6r/K3r3 w - - 1 46,c3c1 e1c1,552,endgame hangingpiece mate matein1 onemove queenrookendgame,Rc1 Rxc1#
0gyF7,r1b2rk1/1p1p2pp/p1nQ4/3Bq3/2P5/8/PP3PPP/R4RK1 b - - 1 18,g8h8 d6f8,553,hangingpiece kingsideattack mate matein1 middlegame onemove,Kh8 Qxf8#
0EuLY,1R6/6rk/4p3/6Bp/P4Q1P/3q2p1/6P1/7K w - - 0 43,f4f1 d3f1,553,endgame hangingpiece mate matein1 onemove,Qf1 Qxf1#
0URgB,3r3k/pq4pp/4Qr2/3R4/2p1p3/8/P1P2PPP/3R2K1 b - - 0 30,f6e6 d5d8 e6e8 d8e8,554,backrankmate endgame hangingpiece mate matein2 queenrookendgame short,Rxe6 Rxd8+ Re8 Rxe8#
0ECsS,1rr3k1/Qb4pp/5p2/8/1qPR3N/8/P5PP/4R1K1 w - - 1 28,a2a3 b4e1,555,hangingpiece mate matein1 middlegame onemove,a3 Qxe1#
05wb5,2kr2nr/ppp2pp1/7p/3P1b2/Q1P5/P1q1BN2/3R1PPP/4K2R b K - 3 18,d8e8 a4e8,558,hangingpiece mate matein1 middlegame onemove,Re8 Qxe8#
0ozCT,2r3k1/1b2qppp/p3p3/2QpP3/3P4/1P3N2/1P3PPP/2R3K1 w - - 1 23,c5e7 c8c1 f3e1 c1e1,559,backrankmate endgame hangingpiece mate matein2 short,Qxe7 Rxc1+ Ne1 Rxe1#
0jBjG,4R3/p4pk1/1p3n1p/6p1/8/P2P1P1Q/6PP/q6K w - - 0 30,e8e1 a1e1,560,backrankmate endgame hangingpiece mate matein1 onemove,Re1 Qxe1#
02MII,2r3k1/pp3ppp/4pn2/3p4/1P5P/P1n3P1/4RbBK/2R5 b - - 1 24,c3e2 c1c8 f6e8 c8e8,560,backrankmate endgame hangingpiece mate matein2 short,Nxe2 Rxc8+ Ne8 Rxe8#
