PuzzleId,FEN,Moves,Rating,Themes,SAN
0cnLT,3r2k1/1Q3pp1/p1R2n1p/4N3/5BP1/4P2P/q2b4/6K1 w - - 0 28,c6a6 d2e3 f4e3 d8d1,1196,clearance mate matein2 middlegame sacrifice short,Rxa6 Bxe3+ Bxe3 Rd1#
0fmjm,2k5/pp2bp1p/2p5/4pP2/4B2P/2P5/PP4r1/1K1R4 b - - 0 24,g2g4 f5f6 e7f6 e4f5 c8b8 f5g4,1199,advantage clearance endgame fork long,Rg4 f6 Bxf6 Bf5+ Kb8 Bxg4
0AoHi,3rb1k1/p3Rpp1/1q5p/1p1P4/4Q3/PPP2PP1/6KP/8 b - - 8 29,e8d7 e7d7 d8d7 e4e8 g8h7 e8d7,1199,advantage attraction clearance endgame fork long sacrifice,Bd7 Rxd7 Rxd7 Qe8+ Kh7 Qxd7
0Wd0z,r1q2r1k/1Q2R3/pn3ppP/1p3b2/B4B2/2N2P2/PP6/2K5 b - - 5 29,g6g5 e7h7 f5h7 b7g7,1201,clearance kingsideattack mate matein2 middlegame sacrifice short,g5 Rh7+ Bxh7 Qg7#
0UXia,rn1qkbnr/pp4p1/2p1Q3/8/2B1pp2/8/PPPP3P/RNB1K2R b KQkq - 0 10,d8e7 e6c8 e7d8 c4f7 e8f7 c8d8,1208,clearance crushing deflection exposedking long opening,Qe7 Qc8+ Qd8 Bf7+ Kxf7 Qxd8
0LO0c,r1b2r1k/pp4pp/5p2/q3p3/2BnQ2N/1P6/P4PPP/R4RK1 b - - 3 17,a5b6 h4g6 h7g6 e4h4,1213,clearance kingsideattack mate matein2 middlegame sacrifice short,Qb6 Ng6+ hxg6 Qh4#
0Gx8K,2r2rk1/5pp1/pp2p3/3b2p1/1P1P4/P2BR3/5PPP/2R3K1 w - - 2 22,c1c2 c8c2 d3c2 f8c8,1216,clearance crushing endgame short,Rc2 Rxc2 Bxc2 Rc8
0kXDj,r1b2r1k/8/p3pPqp/1p1pB1p1/3P4/2N5/PPPQ3P/5RK1 b - - 4 27,c8d7 f6f7 h8h7 f1f6 g6f6 e5f6,1218,advancedpawn advantage clearance discoveredattack kingsideattack long middlegame,Bd7 f7+ Kh7 Rf6 Qxf6 Bxf6
0DxN7,4r2k/p1p3pr/2p5/5P1q/2P2B1b/1P1R1P2/P1Q3P1/3R2K1 w - - 3 33,g2g3 h4g3 f4g3 h5h1 g1f2 h7h2 g3h2 h1h2,1220,clearance crushing exposedking kingsideattack middlegame sacrifice verylong,g3 Bxg3 Bxg3 Qh1+ Kf2 Rh2+ Bxh2 Qxh2+
0KpCk,rQ4k1/P3rpp1/3p3p/4p3/4Pn1N/5N1P/2q2PP1/1R4K1 b - - 2 28,c2c8 b8c8 a8c8 b1b8 e7a7 b8c8,1224,advantage attraction clearance long middlegame,Qc8 Qxc8+ Rxc8 Rb8 Rxa7 Rxc8+
0SbHv,R7/8/5p2/5pk1/1n6/5KpP/p2R1P2/r7 w - - 0 41,f2g3 a1f1 f3g2 a2a1q a8a1 f1a1,1227,advancedpawn clearance crushing endgame long promotion,fxg3 Rf1+ Kg2 a1=Q Rxa1 Rxa1
0SLq4,2rr3k/p3q1pp/b4p2/3Bp3/4Q2N/2p3P1/P3P2P/3R2K1 b - - 1 28,c3c2 h4g6 h7g6 e4h4,1227,clearance kingsideattack master mate matein2 middlegame sacrifice short,c2 Ng6+ hxg6 Qh4#
0LsTn,7Q/1bp1kp2/p3p3/qp6/3P4/1R1B4/P1Pb3P/5RrK w - - 4 27,h1g1 d2e3 f1f2 a5e1 d3f1 e1f2,1229,clearance long mate matein3 middlegame pin,Kxg1 Be3+ Rf2 Qe1+ Bf1 Qxf2#
0nyuK,6k1/5pp1/p2p3p/2bNr2n/2P5/1P4P1/PB2PqKP/R2QR3 w - - 0 19,g2h1 h5g3 h2g3 e5h5,1232,clearance kingsideattack mate matein2 middlegame sacrifice short,Kh1 Nxg3+ hxg3 Rh5#
0bgaT,4r1k1/5R1p/1p1p2p1/p1p5/8/3P2PP/1P1Bq2K/5Q2 w - - 1 32,f7f2 e2f1 f2f1 e8e2 h2g1 e2d2,1240,clearance crushing endgame fork long,Rf2 Qxf1 Rxf1 Re2+ Kg1 Rxd2
0Qmf0,1br1r1k1/ppqn1ppp/2p1p1b1/2P5/1PN4N/P5nP/1BQ2PB1/3R1RK1 w - - 0 19,h4g6 g3e2 c2e2 c7h2,1240,clearance kingsideattack mate matein2 middlegame sacrifice short,Nxg6 Ne2+ Qxe2 Qh2#
03CBj,5rk1/p4ppp/1p6/4p3/3PQP2/2PKP2q/P5r1/2R1R3 b - - 4 32,g2a2 e1h1 a2h2 h1h2 h3h2 c1h1 h2h1 e4h1,1244,clearance crushing endgame verylong,Rxa2 Rh1 Rh2 Rxh2 Qxh2 Rh1 Qxh1 Qxh1
0AFgX,2rq1rkR/5pp1/p3b1n1/2p5/4N3/1P6/PBQ3K1/7R b - - 2 31,g6h8 e4f6 g7f6 c2h7,1245,clearance master mate matein2 middlegame sacrifice short,Nxh8 Nf6+ gxf6 Qh7#
0Ebdu,7r/6R1/1kp1p3/1p2Pb2/pPpP1P2/P1P1KR1p/8/8 w - - 0 44,f3f1 h3h2 f1h1 h8h3 e3f2 f5e4,1246,advancedpawn advantage clearance endgame long,Rf1 h2 Rh1 Rh3+ Kf2 Be4
0JLKB,1Q6/1p3ppk/p3p1bp/8/PP4P1/2rp3P/5PNK/8 w - - 4 31,b8b7 d3d2 b7d7 c3d3 d7d3 g6d3,1246,advancedpawn advantage clearance endgame long,Qxb7 d2 Qd7 Rd3 Qxd3 Bxd3
