PuzzleId,FEN,Moves,Rating,Themes,SAN
0QlKi,6R1/8/8/8/PK6/5p2/5k2/r7 b - - 4 62,f2e1 g8g1 e1e2 g1a1,1219,crushing endgame master rookendgame short skewer,Ke1 Rg1+ Ke2 Rxa1
0KCeN,1r4k1/pB3r2/1p2QBp1/2p1P2P/3P4/2P1q3/PP4KP/8 b - - 1 30,b8b7 e6e8 f7f8 e8g6 b7g7 g6g7,1220,endgame exposedking long mate matein3 skewer,Rxb7 Qe8+ Rf8 Qxg6+ Rg7 Qxg7#
04HVI,5R2/4k3/p3p2r/1pp3P1/5R2/8/PP1r4/6K1 b - - 1 39,h6g6 f4f7 e7d6 f8d8 d6c6 d8d2,1220,advantage endgame long rookendgame skewer,Rg6 R4f7+ Kd6 Rd8+ Kc6 Rxd2
0dqjF,r1bq1rk1/pp4p1/4p3/2ppn1PQ/8/2P1P3/PP3PP1/R3K2R b KQ - 0 16,f8f5 h5h8 g8f7 h8d8,1221,crushing middlegame short skewer,Rf5 Qh8+ Kf7 Qxd8
04NVI,6k1/1p3p2/p1p5/4P2Q/1P3P1P/P5K1/8/6q1 w - - 1 40,g3f3 g1d1 f3g2 d1h5,1223,crushing endgame queenendgame short skewer,Kf3 Qd1+ Kg2 Qxh5
00lap,8/8/2k3P1/R7/P2p2rp/3K4/8/8 b - - 0 45,g4g6 a5a6 c6d7 a6g6,1224,crushing endgame master rookendgame short skewer,Rxg6 Ra6+ Kd7 Rxg6
0eDe2,5rk1/p6p/4pPp1/3pP2P/3P4/3b1K2/6R1/7N w - - 1 33,h5g6 d3e4 f3f4 e4g2,1225,crushing endgame master short skewer,hxg6 Be4+ Kf4 Bxg2
0P3JU,r1k4r/pp4Rp/3R4/4n3/8/8/P5PP/7K b - - 0 31,h8d8 d6d8 c8d8 g7g8 d8e7 g8a8,1225,advantage attraction endgame long skewer,Rd8 Rxd8+ Kxd8 Rg8+ Ke7 Rxa8
0Fg4i,r4k2/p6R/1p6/2p5/8/5N1P/PP2rPP1/6K1 b - - 0 25,e2b2 h7h8 f8g7 h8a8,1227,advantage endgame short skewer,Rxb2 Rh8+ Kg7 Rxa8
00Q4v,8/2p1b3/q1Pp2k1/3Pp3/4Pr2/1Q3PK1/3N2P1/7R w - - 1 47,h1e1 e7h4 g3h2 h4e1,1228,crushing endgame short skewer,Re1 Bh4+ Kh2 Bxe1
07EoF,7k/3q2p1/1P5p/P2KP3/7Q/7P/6P1/8 w - - 3 52,d5e4 d7a4 e4d5 a4h4,1229,crushing endgame queenendgame short skewer,Ke4 Qa4+ Kd5 Qxh4
05mKc,r1b1k1nr/pp6/2n5/2ppq1P1/8/4PQP1/PPPN2B1/R4RK1 b kq - 0 16,c8e6 f3f8 e8d7 f8a8,1231,advantage middlegame short skewer,Be6 Qf8+ Kd7 Qxa8
0WzKz,8/8/1p1kp3/3p1p2/8/2QK2P1/PP4r1/8 w - - 4 46,d3d4 e6e5 d4d3 g2g3 d3d2 g3c3,1232,crushing endgame interference long queenrookendgame skewer,Kd4 e5+ Kd3 Rxg3+ Kd2 Rxc3
0g9zH,6k1/p4pp1/2p1r3/3pq3/8/2P5/PP1Q1PPP/R5K1 w - - 1 28,g1f1 e5h2 f2f3 h2h1 f1f2 h1a1,1235,crushing endgame long skewer,Kf1 Qxh2 f3 Qh1+ Kf2 Qxa1
02BgN,6k1/p2R4/6p1/5p2/4bP2/r1K5/P3R3/8 w - - 4 41,c3d4 a3d3 d4c4 d3d7,1235,crushing endgame short skewer,Kd4 Rd3+ Kc4 Rxd7
