PuzzleId,FEN,Moves,Rating,Themes,SAN
0fUGn,5r2/ppp5/4R1Q1/3P3p/2P2q1k/6nP/PP4PK/R7 w - - 6 31,a1e1 g3f1 h2g1 f4h2,1374,doublecheck endgame mate matein2 short,Rae1 Nf1+ Kg1 Qh2#
0kJ5F,2k2b1r/ppp3pp/2n5/2q2r2/5B2/2PP1RNP/PPQ3P1/R5K1 w - - 4 20,d3d4 c6d4 c2e4 d4f3,1377,advantage doublecheck kingsideattack middlegame short,d4 Nxd4 Qe4 Nxf3+
0Eu1x,5r1k/1Qp3pp/1p1p4/8/3qP3/P4P2/1PP2nPP/R4R1K w - - 3 21,h1g1 f2h3 g1h1 d4g1 f1g1 h3f2,1383,doublecheck endgame kingsideattack long mate matein3 sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
04Rkh,r1b2r2/pp2q1p1/2p4k/2P1n1Pn/4N2P/4P3/PPQ2P2/2R1K2R b K - 0 19,h6h7 e4f6 h7h8 c2h7,1392,doublecheck mate matein2 middlegame short,Kh7 Nf6+ Kh8 Qh7#
00bou,r1b1k1nr/pppp1ppp/3b4/3N2B1/3p4/8/PP1KBPPP/4R2R b kq - 3 11,f7f6 e2h5 e8f8 e1e8,1398,doublecheck mate matein2 middlegame short,f6 Bh5+ Kf8 Re8#
0B4Lr,4qrk1/pb2RNbp/1p2Q1p1/7n/1Pr2P2/2P5/P5PP/2B2RK1 b - - 2 25,e8e7 f7h6 g8h8 e6e7,1399,advantage doublecheck intermezzo kingsideattack middlegame short,Qxe7 Nh6+ Kh8 Qxe7
0OMuG,r4rk1/1p1bppbp/pq1p2p1/3N4/4PP2/P5P1/1PP2nBP/R1BQ1R1K w - - 5 15,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1399,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
06BuX,3rr3/5ppp/1pQ1kn1q/3p4/3PP3/2K2P2/PPP4P/4R2R b - - 0 21,d8d6 e4d5 e6f5 c6d6 e8e1 h1e1,1419,crushing doublecheck long middlegame,Rd6 exd5+ Kf5 Qxd6 Rxe1 Rxe1
0mdnF,r4r1k/pp3Npp/4Q3/3pP3/3P4/8/1q3PPP/5RK1 b - - 1 20,h8g8 f7h6 g8h8 e6g8 f8g8 h6f7,1420,doublecheck endgame long mate matein3 sacrifice smotheredmate,Kg8 Nh6+ Kh8 Qg8+ Rxg8 Nf7#
0VbD5,2r2rk1/5p2/p2Q1q1p/N1n3p1/Pp2b3/5PP1/1P2B1P1/2KR2R1 w - - 0 24,d6f6 c5b3,1425,doublecheck mate matein1 middlegame onemove,Qxf6 Nb3#
0MXpJ,r4b1r/1Pp1kppp/p2p4/4p3/B5q1/2P2Nnb/PP3P2/RNBQ1RK1 w - - 1 13,f3h2 g3e2 g1h1 g4g2,1428,doublecheck kingsideattack mate matein2 middlegame short,Nh2 Ne2+ Kh1 Qg2#
0PRFj,r2r4/p2k1NQ1/b2qp3/3p4/2p5/8/P1P3PP/5R1K b - - 0 27,d6f8 f7e5 d7d6 f1f8,1438,advantage discoveredattack doublecheck middlegame short,Qf8 Ne5+ Kd6 Rxf8
0Ca9M,r3k2r/ppp1bp1p/6p1/4PP1K/2B5/2N5/PP5P/R2R4 w kq - 0 19,f5g6 h7g6 h5g4 h8h4 g4f3 h4c4,1438,advantage doublecheck long middlegame skewer,fxg6 hxg6+ Kg4 Rh4+ Kf3 Rxc4
0jz6j,4rr1k/p4B2/3p2Q1/2p3P1/7p/4q3/PP3nPP/R4R1K w - - 1 27,h1g1 f2h3 g1h1 e3g1 f1g1 h3f2,1442,doublecheck long mate matein3 middlegame sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0gL0R,r1b4r/ppp1nk1p/3p1Np1/1qb3Q1/5B2/2P5/PP3PPP/R3R1K1 b - - 3 15,h7h6 e1e7 f7e7 f6d5 e7d7 g5e7,1447,advantage attraction doublecheck long middlegame sacrifice,h6 Rxe7+ Kxe7 Nd5+ Kd7 Qe7+
04Xrh,r2qk1nr/p4p1b/2n1P1pp/1p1p4/2pP1NQ1/P1P3P1/1P1B1P1P/R3R2K b kq - 0 17,g8f6 e6f7 e8f7 g4e6 f7g7 e6c6,1448,advancedpawn attackingf2f7 attraction crushing doublecheck fork long middlegame,Nf6 exf7+ Kxf7 Qe6+ Kg7 Qxc6
0cEHV,7r/6pk/r5bp/pQqN1p2/P1P5/5PP1/5nBP/R4R1K w - - 2 32,h1g1 f2h3 g1h1 c5g1 f1g1 h3f2,1453,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0QGYF,5rk1/pp4p1/2p2p2/2bN1P1q/8/1Q3nB1/PP3P1P/4R2K b - - 0 23,f3e1 d5f6 g8h8 f6h5,1454,crushing doublecheck middlegame short,Nxe1 Nxf6+ Kh8 Nxh5
